codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;sexo;beneficiarios
8;Biobío;8101;Concepción;Urbana;A;Mujer;17409
8;Biobío;8101;Concepción;Urbana;B;Hombre;34680
8;Biobío;8101;Concepción;Urbana;B;Indeterminado;1
8;Biobío;8101;Concepción;Urbana;B;Mujer;50034
8;Biobío;8101;Concepción;Urbana;C;Hombre;17677
8;Biobío;8101;Concepción;Urbana;C;Indeterminado;3
8;Biobío;8101;Concepción;Urbana;C;Mujer;17142
8;Biobío;8101;Concepción;Urbana;D;Hombre;28550
8;Biobío;8101;Concepción;Urbana;D;Mujer;23941
8;Biobío;8102;Coronel;Urbana;A;Hombre;8753
8;Biobío;8102;Coronel;Urbana;A;Indeterminado;1
8;Biobío;8102;Coronel;Urbana;A;Mujer;12881
8;Biobío;8102;Coronel;Urbana;B;Hombre;16294
8;Biobío;8102;Coronel;Urbana;B;Mujer;23751
8;Biobío;8102;Coronel;Urbana;C;Hombre;8753
8;Biobío;8102;Coronel;Urbana;C;Mujer;8045
8;Biobío;8102;Coronel;Urbana;D;Hombre;16562
8;Biobío;8102;Coronel;Urbana;D;Mujer;10729
8;Biobío;8103;Chiguayante;Urbana;A;Hombre;4458
8;Biobío;8103;Chiguayante;Urbana;A;Mujer;6540
8;Biobío;8103;Chiguayante;Urbana;B;Hombre;11973
8;Biobío;8103;Chiguayante;Urbana;B;Mujer;17678
8;Biobío;8103;Chiguayante;Urbana;C;Hombre;6455
8;Biobío;8103;Chiguayante;Urbana;C;Mujer;6003
8;Biobío;8103;Chiguayante;Urbana;D;Hombre;10723
8;Biobío;8103;Chiguayante;Urbana;D;Mujer;8140
8;Biobío;8104;Florida;Rural;A;Hombre;954
8;Biobío;8104;Florida;Rural;A;Mujer;1403
8;Biobío;8104;Florida;Rural;B;Hombre;1960
8;Biobío;8104;Florida;Rural;B;Mujer;2099
8;Biobío;8104;Florida;Rural;C;Hombre;826
8;Biobío;8104;Florida;Rural;C;Mujer;604
8;Biobío;8104;Florida;Rural;D;Hombre;994
8;Biobío;8104;Florida;Rural;D;Mujer;589
8;Biobío;8105;Hualqui;Mixta;A;Hombre;2269
8;Biobío;8105;Hualqui;Mixta;A;Mujer;3247
8;Biobío;8105;Hualqui;Mixta;B;Hombre;4079
8;Biobío;8105;Hualqui;Mixta;B;Mujer;5434
8;Biobío;8105;Hualqui;Mixta;C;Hombre;1996
8;Biobío;8105;Hualqui;Mixta;C;Indeterminado;1
8;Biobío;8105;Hualqui;Mixta;C;Mujer;1689
8;Biobío;8105;Hualqui;Mixta;D;Hombre;3348
8;Biobío;8105;Hualqui;Mixta;D;Mujer;1995
8;Biobío;8106;Lota;Mixta;A;Hombre;3424
8;Biobío;8106;Lota;Mixta;A;Mujer;4840
8;Biobío;8106;Lota;Mixta;B;Hombre;7804
8;Biobío;8106;Lota;Mixta;B;Mujer;11913
8;Biobío;8106;Lota;Mixta;C;Hombre;3400
8;Biobío;8106;Lota;Mixta;C;Mujer;2805
8;Biobío;8106;Lota;Mixta;D;Hombre;6764
8;Biobío;8106;Lota;Mixta;D;Mujer;3513
8;Biobío;8107;Penco;Mixta;A;Hombre;3548
8;Biobío;8107;Penco;Mixta;A;Mujer;5196
8;Biobío;8107;Penco;Mixta;B;Hombre;7916
8;Biobío;8107;Penco;Mixta;B;Mujer;11172
8;Biobío;8107;Penco;Mixta;C;Hombre;4182
8;Biobío;8107;Penco;Mixta;C;Mujer;3744
8;Biobío;8107;Penco;Mixta;D;Hombre;6798
8;Biobío;8107;Penco;Mixta;D;Mujer;4586
8;Biobío;8108;San Pedro de la Paz;Urbana;A;Hombre;8140
8;Biobío;8108;San Pedro de la Paz;Urbana;A;Mujer;11590
8;Biobío;8108;San Pedro de la Paz;Urbana;B;Hombre;16951
8;Biobío;8108;San Pedro de la Paz;Urbana;B;Indeterminado;1
8;Biobío;8108;San Pedro de la Paz;Urbana;B;Mujer;23657
8;Biobío;8108;San Pedro de la Paz;Urbana;C;Hombre;9317
8;Biobío;8108;San Pedro de la Paz;Urbana;C;Mujer;8713
8;Biobío;8108;San Pedro de la Paz;Urbana;D;Hombre;14838
8;Biobío;8108;San Pedro de la Paz;Urbana;D;Indeterminado;1
8;Biobío;8108;San Pedro de la Paz;Urbana;D;Mujer;10784
8;Biobío;8109;Santa Juana;Mixta;A;Hombre;1296
8;Biobío;8109;Santa Juana;Mixta;A;Mujer;1827
8;Biobío;8109;Santa Juana;Mixta;B;Hombre;2072
8;Biobío;8109;Santa Juana;Mixta;B;Mujer;2419
8;Biobío;8109;Santa Juana;Mixta;C;Hombre;808
8;Biobío;8109;Santa Juana;Mixta;C;Mujer;729
8;Biobío;8109;Santa Juana;Mixta;D;Hombre;1419
8;Biobío;8109;Santa Juana;Mixta;D;Mujer;726
8;Biobío;8110;Talcahuano;Urbana;A;Hombre;7400
8;Biobío;8110;Talcahuano;Urbana;A;Mujer;10578
8;Biobío;8110;Talcahuano;Urbana;B;Hombre;21977
8;Biobío;8110;Talcahuano;Urbana;B;Mujer;33179
8;Biobío;8110;Talcahuano;Urbana;C;Hombre;11288
8;Biobío;8110;Talcahuano;Urbana;C;Mujer;10623
8;Biobío;8110;Talcahuano;Urbana;D;Hombre;21807
8;Biobío;8110;Talcahuano;Urbana;D;Mujer;15913
8;Biobío;8111;Tomé;Urbana;A;Hombre;5197
8;Biobío;8111;Tomé;Urbana;A;Mujer;7150
8;Biobío;8111;Tomé;Urbana;B;Hombre;10355
8;Biobío;8111;Tomé;Urbana;B;Mujer;14214
8;Biobío;8111;Tomé;Urbana;C;Hombre;4089
8;Biobío;8111;Tomé;Urbana;C;Mujer;3614
8;Biobío;8111;Tomé;Urbana;D;Hombre;7276
8;Biobío;8111;Tomé;Urbana;D;Mujer;5261
8;Biobío;8112;Hualpén;Urbana;A;Hombre;5265
8;Biobío;8112;Hualpén;Urbana;A;Indeterminado;2
8;Biobío;8112;Hualpén;Urbana;A;Mujer;7418
8;Biobío;8112;Hualpén;Urbana;B;Hombre;14532
8;Biobío;8112;Hualpén;Urbana;B;Mujer;21181
8;Biobío;8112;Hualpén;Urbana;C;Hombre;7751
8;Biobío;8112;Hualpén;Urbana;C;Mujer;7684
8;Biobío;8112;Hualpén;Urbana;D;Hombre;14120
8;Biobío;8112;Hualpén;Urbana;D;Mujer;10437
8;Biobío;8201;Lebu;Mixta;A;Hombre;3618
8;Biobío;8201;Lebu;Mixta;A;Mujer;3944
8;Biobío;8201;Lebu;Mixta;B;Hombre;4543
8;Biobío;8201;Lebu;Mixta;B;Mujer;5522
8;Biobío;8201;Lebu;Mixta;C;Hombre;1333
8;Biobío;8201;Lebu;Mixta;C;Mujer;1058
8;Biobío;8201;Lebu;Mixta;D;Hombre;1899
8;Biobío;8201;Lebu;Mixta;D;Mujer;1613
8;Biobío;8202;Arauco;Rural;A;Hombre;3790
8;Biobío;8202;Arauco;Rural;A;Indeterminado;1
8;Biobío;8202;Arauco;Rural;A;Mujer;5009
8;Biobío;8202;Arauco;Rural;B;Hombre;5317
8;Biobío;8202;Arauco;Rural;B;Mujer;6961
8;Biobío;8202;Arauco;Rural;C;Hombre;2502
8;Biobío;8202;Arauco;Rural;C;Mujer;2292
8;Biobío;8202;Arauco;Rural;D;Hombre;5102
8;Biobío;8202;Arauco;Rural;D;Mujer;3135
8;Biobío;8203;Cañete;Rural;A;Hombre;4326
8;Biobío;8203;Cañete;Rural;A;Mujer;5817
8;Biobío;8203;Cañete;Rural;B;Hombre;5801
8;Biobío;8203;Cañete;Rural;B;Mujer;6530
8;Biobío;8203;Cañete;Rural;C;Hombre;1998
8;Biobío;8203;Cañete;Rural;C;Mujer;1491
8;Biobío;8203;Cañete;Rural;D;Hombre;2869
8;Biobío;8203;Cañete;Rural;D;Mujer;1837
8;Biobío;8204;Contulmo;Rural;A;Hombre;682
8;Biobío;8204;Contulmo;Rural;A;Mujer;861
8;Biobío;8204;Contulmo;Rural;B;Hombre;1210
8;Biobío;8204;Contulmo;Rural;B;Mujer;1286
8;Biobío;8204;Contulmo;Rural;C;Hombre;360
8;Biobío;8204;Contulmo;Rural;C;Mujer;259
8;Biobío;8204;Contulmo;Rural;D;Hombre;492
8;Biobío;8204;Contulmo;Rural;D;Mujer;316
8;Biobío;8205;Curanilahue;Mixta;A;Hombre;2418
8;Biobío;8205;Curanilahue;Mixta;A;Mujer;3325
8;Biobío;8205;Curanilahue;Mixta;B;Hombre;6137
8;Biobío;8205;Curanilahue;Mixta;B;Mujer;8100
8;Biobío;8205;Curanilahue;Mixta;C;Hombre;2376
8;Biobío;8205;Curanilahue;Mixta;C;Mujer;1912
8;Biobío;8205;Curanilahue;Mixta;D;Hombre;4879
8;Biobío;8205;Curanilahue;Mixta;D;Mujer;2662
8;Biobío;8206;Los Alamos;Rural;A;Hombre;2500
8;Biobío;8206;Los Alamos;Rural;A;Indeterminado;1
8;Biobío;8206;Los Alamos;Rural;A;Mujer;3726
8;Biobío;8206;Los Alamos;Rural;B;Hombre;4016
8;Biobío;8206;Los Alamos;Rural;B;Mujer;5272
8;Biobío;8206;Los Alamos;Rural;C;Hombre;1569
8;Biobío;8206;Los Alamos;Rural;C;Mujer;1197
8;Biobío;8206;Los Alamos;Rural;D;Hombre;2822
8;Biobío;8206;Los Alamos;Rural;D;Mujer;1517
8;Biobío;8207;Tirúa;Rural;A;Hombre;1977
8;Biobío;8207;Tirúa;Rural;A;Mujer;2362
8;Biobío;8207;Tirúa;Rural;B;Hombre;1936
8;Biobío;8207;Tirúa;Rural;B;Mujer;2319
8;Biobío;8207;Tirúa;Rural;C;Hombre;644
8;Biobío;8207;Tirúa;Rural;C;Mujer;429
8;Biobío;8207;Tirúa;Rural;D;Hombre;953
8;Biobío;8207;Tirúa;Rural;D;Mujer;674
8;Biobío;8301;Los Angeles;Urbana;A;Hombre;15914
8;Biobío;8301;Los Angeles;Urbana;A;Indeterminado;1
8;Biobío;8301;Los Angeles;Urbana;A;Mujer;22599
8;Biobío;8301;Los Angeles;Urbana;B;Hombre;34945
8;Biobío;8301;Los Angeles;Urbana;B;Mujer;48364
8;Biobío;8301;Los Angeles;Urbana;C;Hombre;18180
8;Biobío;8301;Los Angeles;Urbana;C;Indeterminado;1
8;Biobío;8301;Los Angeles;Urbana;C;Mujer;16672
8;Biobío;8301;Los Angeles;Urbana;D;Hombre;28433
8;Biobío;8301;Los Angeles;Urbana;D;Mujer;19670
8;Biobío;8302;Antuco;Rural;A;Hombre;411
8;Biobío;8302;Antuco;Rural;A;Mujer;630
8;Biobío;8302;Antuco;Rural;B;Hombre;755
8;Biobío;8302;Antuco;Rural;B;Mujer;1051
8;Biobío;8302;Antuco;Rural;C;Hombre;320
8;Biobío;8302;Antuco;Rural;C;Mujer;267
8;Biobío;8302;Antuco;Rural;D;Hombre;693
8;Biobío;8302;Antuco;Rural;D;Mujer;379
8;Biobío;8303;Cabrero;Rural;A;Hombre;2543
8;Biobío;8303;Cabrero;Rural;A;Mujer;3836
8;Biobío;8303;Cabrero;Rural;B;Hombre;5151
8;Biobío;8303;Cabrero;Rural;B;Mujer;6897
8;Biobío;8303;Cabrero;Rural;C;Hombre;2920
8;Biobío;8303;Cabrero;Rural;C;Mujer;2454
8;Biobío;8303;Cabrero;Rural;D;Hombre;4628
8;Biobío;8303;Cabrero;Rural;D;Mujer;2693
8;Biobío;8304;Laja;Mixta;A;Hombre;1670
8;Biobío;8304;Laja;Mixta;A;Mujer;2672
8;Biobío;8304;Laja;Mixta;B;Hombre;3332
8;Biobío;8304;Laja;Mixta;B;Mujer;4881
8;Biobío;8304;Laja;Mixta;C;Hombre;1770
8;Biobío;8304;Laja;Mixta;C;Mujer;1644
8;Biobío;8304;Laja;Mixta;D;Hombre;3972
8;Biobío;8304;Laja;Mixta;D;Mujer;2100
8;Biobío;8305;Mulchén;Mixta;A;Hombre;2764
8;Biobío;8305;Mulchén;Mixta;A;Mujer;4054
8;Biobío;8305;Mulchén;Mixta;B;Hombre;5405
8;Biobío;8305;Mulchén;Mixta;B;Mujer;7211
8;Biobío;8305;Mulchén;Mixta;C;Hombre;2411
8;Biobío;8305;Mulchén;Mixta;C;Mujer;1883
8;Biobío;8305;Mulchén;Mixta;D;Hombre;3746
8;Biobío;8305;Mulchén;Mixta;D;Mujer;2270
8;Biobío;8306;Nacimiento;Mixta;A;Hombre;1744
8;Biobío;8306;Nacimiento;Mixta;A;Mujer;2680
8;Biobío;8306;Nacimiento;Mixta;B;Hombre;3815
8;Biobío;8306;Nacimiento;Mixta;B;Mujer;5078
8;Biobío;8306;Nacimiento;Mixta;C;Hombre;1946
8;Biobío;8306;Nacimiento;Mixta;C;Mujer;1890
8;Biobío;8306;Nacimiento;Mixta;D;Hombre;4290
8;Biobío;8306;Nacimiento;Mixta;D;Mujer;2341
8;Biobío;8307;Negrete;Rural;A;Hombre;960
8;Biobío;8307;Negrete;Rural;A;Mujer;1521
8;Biobío;8307;Negrete;Rural;B;Hombre;1890
8;Biobío;8307;Negrete;Rural;B;Mujer;2600
8;Biobío;8307;Negrete;Rural;C;Hombre;857
8;Biobío;8307;Negrete;Rural;C;Mujer;702
8;Biobío;8307;Negrete;Rural;D;Hombre;1619
8;Biobío;8307;Negrete;Rural;D;Mujer;787
8;Biobío;8308;Quilaco;Rural;A;Hombre;364
8;Biobío;8308;Quilaco;Rural;A;Mujer;546
8;Biobío;8308;Quilaco;Rural;B;Hombre;843
8;Biobío;8308;Quilaco;Rural;B;Mujer;1041
8;Biobío;8308;Quilaco;Rural;C;Hombre;335
8;Biobío;8308;Quilaco;Rural;C;Mujer;226
8;Biobío;8308;Quilaco;Rural;D;Hombre;454
8;Biobío;8308;Quilaco;Rural;D;Mujer;257
8;Biobío;8309;Quilleco;Rural;A;Hombre;773
8;Biobío;8309;Quilleco;Rural;A;Mujer;1223
8;Biobío;8309;Quilleco;Rural;B;Hombre;1861
8;Biobío;8309;Quilleco;Rural;B;Mujer;2353
8;Biobío;8309;Quilleco;Rural;C;Hombre;821
8;Biobío;8309;Quilleco;Rural;C;Mujer;646
8;Biobío;8309;Quilleco;Rural;D;Hombre;1532
8;Biobío;8309;Quilleco;Rural;D;Mujer;749
8;Biobío;8310;San Rosendo;Rural;A;Hombre;364
8;Biobío;8310;San Rosendo;Rural;A;Mujer;564
8;Biobío;8310;San Rosendo;Rural;B;Hombre;633
8;Biobío;8310;San Rosendo;Rural;B;Mujer;956
8;Biobío;8310;San Rosendo;Rural;C;Hombre;316
8;Biobío;8310;San Rosendo;Rural;C;Mujer;264
8;Biobío;8310;San Rosendo;Rural;D;Hombre;665
8;Biobío;8310;San Rosendo;Rural;D;Mujer;370
8;Biobío;8311;Santa Bárbara;Rural;A;Hombre;1446
8;Biobío;8311;Santa Bárbara;Rural;A;Mujer;2026
8;Biobío;8311;Santa Bárbara;Rural;B;Hombre;3077
8;Biobío;8311;Santa Bárbara;Rural;B;Mujer;3973
8;Biobío;8311;Santa Bárbara;Rural;C;Hombre;1265
8;Biobío;8311;Santa Bárbara;Rural;C;Mujer;969
8;Biobío;8311;Santa Bárbara;Rural;D;Hombre;1758
8;Biobío;8311;Santa Bárbara;Rural;D;Mujer;1092
8;Biobío;8312;Tucapel;Rural;A;Hombre;1287
8;Biobío;8312;Tucapel;Rural;A;Mujer;2065
8;Biobío;8312;Tucapel;Rural;B;Hombre;2995
8;Biobío;8312;Tucapel;Rural;B;Mujer;3906
8;Biobío;8312;Tucapel;Rural;C;Hombre;1188
8;Biobío;8312;Tucapel;Rural;C;Mujer;1011
8;Biobío;8312;Tucapel;Rural;D;Hombre;2270
8;Biobío;8312;Tucapel;Rural;D;Mujer;1369
8;Biobío;8313;Yumbel;Mixta;A;Hombre;1951
8;Biobío;8313;Yumbel;Mixta;A;Mujer;2596
8;Biobío;8313;Yumbel;Mixta;B;Hombre;3923
8;Biobío;8313;Yumbel;Mixta;B;Mujer;4799
8;Biobío;8313;Yumbel;Mixta;C;Hombre;1460
8;Biobío;8313;Yumbel;Mixta;C;Mujer;1232
8;Biobío;8313;Yumbel;Mixta;D;Hombre;2316
8;Biobío;8313;Yumbel;Mixta;D;Mujer;1438
8;Biobío;8314;Alto Biobío;Rural;A;Hombre;890
8;Biobío;8314;Alto Biobío;Rural;A;Mujer;1299
8;Biobío;8314;Alto Biobío;Rural;B;Hombre;1278
8;Biobío;8314;Alto Biobío;Rural;B;Mujer;1136
8;Biobío;8314;Alto Biobío;Rural;C;Hombre;405
8;Biobío;8314;Alto Biobío;Rural;C;Mujer;298
8;Biobío;8314;Alto Biobío;Rural;D;Hombre;626
8;Biobío;8314;Alto Biobío;Rural;D;Mujer;313
9;La Araucanía;9101;Temuco;Urbana;A;Hombre;21643
9;La Araucanía;9101;Temuco;Urbana;A;Indeterminado;2
9;La Araucanía;9101;Temuco;Urbana;A;Mujer;28486
9;La Araucanía;9101;Temuco;Urbana;B;Hombre;45326
9;La Araucanía;9101;Temuco;Urbana;B;Indeterminado;2
9;La Araucanía;9101;Temuco;Urbana;B;Mujer;62621
9;La Araucanía;9101;Temuco;Urbana;C;Hombre;22585
9;La Araucanía;9101;Temuco;Urbana;C;Mujer;20071
9;La Araucanía;9101;Temuco;Urbana;D;Hombre;31486
9;La Araucanía;9101;Temuco;Urbana;D;Mujer;27763
9;La Araucanía;9102;Carahue;Rural;A;Hombre;3315
9;La Araucanía;9102;Carahue;Rural;A;Mujer;4253
9;La Araucanía;9102;Carahue;Rural;B;Hombre;4000
9;La Araucanía;9102;Carahue;Rural;B;Mujer;4284
9;La Araucanía;9102;Carahue;Rural;C;Hombre;1342
9;La Araucanía;9102;Carahue;Rural;C;Mujer;867
9;La Araucanía;9102;Carahue;Rural;D;Hombre;1566
9;La Araucanía;9102;Carahue;Rural;D;Mujer;1164
9;La Araucanía;9103;Cunco;Rural;A;Hombre;1729
9;La Araucanía;9103;Cunco;Rural;A;Mujer;2316
9;La Araucanía;9103;Cunco;Rural;B;Hombre;3514
9;La Araucanía;9103;Cunco;Rural;B;Mujer;4023
9;La Araucanía;9103;Cunco;Rural;C;Hombre;1481
9;La Araucanía;9103;Cunco;Rural;C;Mujer;1054
9;La Araucanía;9103;Cunco;Rural;D;Hombre;1428
9;La Araucanía;9103;Cunco;Rural;D;Mujer;1052
9;La Araucanía;9104;Curarrehue;Rural;A;Hombre;1537
9;La Araucanía;9104;Curarrehue;Rural;A;Mujer;1760
9;La Araucanía;9104;Curarrehue;Rural;B;Hombre;1813
9;La Araucanía;9104;Curarrehue;Rural;B;Indeterminado;1
9;La Araucanía;9104;Curarrehue;Rural;B;Mujer;1850
9;La Araucanía;9104;Curarrehue;Rural;C;Hombre;670
9;La Araucanía;9104;Curarrehue;Rural;C;Mujer;553
9;La Araucanía;9104;Curarrehue;Rural;D;Hombre;727
9;La Araucanía;9104;Curarrehue;Rural;D;Mujer;550
9;La Araucanía;9105;Freire;Rural;A;Hombre;2526
9;La Araucanía;9105;Freire;Rural;A;Mujer;3351
9;La Araucanía;9105;Freire;Rural;B;Hombre;4685
9;La Araucanía;9105;Freire;Rural;B;Mujer;5688
9;La Araucanía;9105;Freire;Rural;C;Hombre;2226
9;La Araucanía;9105;Freire;Rural;C;Mujer;1667
9;La Araucanía;9105;Freire;Rural;D;Hombre;2612
9;La Araucanía;9105;Freire;Rural;D;Mujer;1710
9;La Araucanía;9106;Galvarino;Rural;A;Hombre;1454
9;La Araucanía;9106;Galvarino;Rural;A;Mujer;1953
9;La Araucanía;9106;Galvarino;Rural;B;Hombre;2426
9;La Araucanía;9106;Galvarino;Rural;B;Mujer;2201
9;La Araucanía;9106;Galvarino;Rural;C;Hombre;764
9;La Araucanía;9106;Galvarino;Rural;C;Mujer;478
9;La Araucanía;9106;Galvarino;Rural;D;Hombre;771
9;La Araucanía;9106;Galvarino;Rural;D;Mujer;572
9;La Araucanía;9107;Gorbea;Mixta;A;Hombre;1206
9;La Araucanía;9107;Gorbea;Mixta;A;Mujer;1466
9;La Araucanía;9107;Gorbea;Mixta;B;Hombre;2698
9;La Araucanía;9107;Gorbea;Mixta;B;Mujer;3294
9;La Araucanía;9107;Gorbea;Mixta;C;Hombre;1003
9;La Araucanía;9107;Gorbea;Mixta;C;Mujer;875
9;La Araucanía;9107;Gorbea;Mixta;D;Hombre;1188
9;La Araucanía;9107;Gorbea;Mixta;D;Mujer;883
9;La Araucanía;9108;Lautaro;Mixta;A;Hombre;4476
9;La Araucanía;9108;Lautaro;Mixta;A;Mujer;6401
9;La Araucanía;9108;Lautaro;Mixta;B;Hombre;7942
9;La Araucanía;9108;Lautaro;Mixta;B;Mujer;9847
9;La Araucanía;9108;Lautaro;Mixta;C;Hombre;3630
9;La Araucanía;9108;Lautaro;Mixta;C;Mujer;3141
9;La Araucanía;9108;Lautaro;Mixta;D;Hombre;5298
9;La Araucanía;9108;Lautaro;Mixta;D;Mujer;3635
9;La Araucanía;9109;Loncoche;Mixta;A;Hombre;2348
9;La Araucanía;9109;Loncoche;Mixta;A;Mujer;3049
9;La Araucanía;9109;Loncoche;Mixta;B;Hombre;4092
9;La Araucanía;9109;Loncoche;Mixta;B;Mujer;5243
9;La Araucanía;9109;Loncoche;Mixta;C;Hombre;1562
9;La Araucanía;9109;Loncoche;Mixta;C;Mujer;1287
9;La Araucanía;9109;Loncoche;Mixta;D;Hombre;2442
9;La Araucanía;9109;Loncoche;Mixta;D;Indeterminado;1
9;La Araucanía;9109;Loncoche;Mixta;D;Mujer;1505
9;La Araucanía;9110;Melipeuco;Rural;A;Hombre;1046
9;La Araucanía;9110;Melipeuco;Rural;A;Mujer;1337
9;La Araucanía;9110;Melipeuco;Rural;B;Hombre;1526
9;La Araucanía;9110;Melipeuco;Rural;B;Mujer;1712
9;La Araucanía;9110;Melipeuco;Rural;C;Hombre;496
9;La Araucanía;9110;Melipeuco;Rural;C;Mujer;351
9;La Araucanía;9110;Melipeuco;Rural;D;Hombre;670
9;La Araucanía;9110;Melipeuco;Rural;D;Mujer;505
9;La Araucanía;9111;Nueva Imperial;Mixta;A;Hombre;6045
9;La Araucanía;9111;Nueva Imperial;Mixta;A;Mujer;7398
9;La Araucanía;9111;Nueva Imperial;Mixta;B;Hombre;7667
9;La Araucanía;9111;Nueva Imperial;Mixta;B;Mujer;8846
9;La Araucanía;9111;Nueva Imperial;Mixta;C;Hombre;2909
9;La Araucanía;9111;Nueva Imperial;Mixta;C;Mujer;2190
9;La Araucanía;9111;Nueva Imperial;Mixta;D;Hombre;3461
9;La Araucanía;9111;Nueva Imperial;Mixta;D;Mujer;2514
9;La Araucanía;9112;Padre Las Casas;Mixta;A;Hombre;8282
9;La Araucanía;9112;Padre Las Casas;Mixta;A;Indeterminado;1
9;La Araucanía;9112;Padre Las Casas;Mixta;A;Mujer;11408
9;La Araucanía;9112;Padre Las Casas;Mixta;B;Hombre;14046
9;La Araucanía;9112;Padre Las Casas;Mixta;B;Indeterminado;1
9;La Araucanía;9112;Padre Las Casas;Mixta;B;Mujer;17580
9;La Araucanía;9112;Padre Las Casas;Mixta;C;Hombre;6993
9;La Araucanía;9112;Padre Las Casas;Mixta;C;Mujer;5621
9;La Araucanía;9112;Padre Las Casas;Mixta;D;Hombre;8347
9;La Araucanía;9112;Padre Las Casas;Mixta;D;Mujer;6502
9;La Araucanía;9113;Perquenco;Rural;A;Hombre;633
9;La Araucanía;9113;Perquenco;Rural;A;Mujer;964
9;La Araucanía;9113;Perquenco;Rural;B;Hombre;1182
9;La Araucanía;9113;Perquenco;Rural;B;Mujer;1544
9;La Araucanía;9113;Perquenco;Rural;C;Hombre;586
9;La Araucanía;9113;Perquenco;Rural;C;Mujer;415
9;La Araucanía;9113;Perquenco;Rural;D;Hombre;695
9;La Araucanía;9113;Perquenco;Rural;D;Mujer;409
9;La Araucanía;9114;Pitrufquén;Mixta;A;Hombre;2754
9;La Araucanía;9114;Pitrufquén;Mixta;A;Mujer;3512
9;La Araucanía;9114;Pitrufquén;Mixta;B;Hombre;5226
9;La Araucanía;9114;Pitrufquén;Mixta;B;Mujer;6919
9;La Araucanía;9114;Pitrufquén;Mixta;C;Hombre;2054
9;La Araucanía;9114;Pitrufquén;Mixta;C;Mujer;1817
9;La Araucanía;9114;Pitrufquén;Mixta;D;Hombre;2832
9;La Araucanía;9114;Pitrufquén;Mixta;D;Mujer;2156
9;La Araucanía;9115;Pucón;Rural;A;Hombre;3520
9;La Araucanía;9115;Pucón;Rural;A;Mujer;3867
9;La Araucanía;9115;Pucón;Rural;B;Hombre;6907
9;La Araucanía;9115;Pucón;Rural;B;Indeterminado;1
9;La Araucanía;9115;Pucón;Rural;B;Mujer;8081
9;La Araucanía;9115;Pucón;Rural;C;Hombre;3200
9;La Araucanía;9115;Pucón;Rural;C;Mujer;3006
9;La Araucanía;9115;Pucón;Rural;D;Hombre;3542
9;La Araucanía;9115;Pucón;Rural;D;Mujer;3250
9;La Araucanía;9116;Saavedra;Rural;A;Hombre;2223
9;La Araucanía;9116;Saavedra;Rural;A;Mujer;2633
9;La Araucanía;9116;Saavedra;Rural;B;Hombre;2466
9;La Araucanía;9116;Saavedra;Rural;B;Indeterminado;1
9;La Araucanía;9116;Saavedra;Rural;B;Mujer;2788
9;La Araucanía;9116;Saavedra;Rural;C;Hombre;758
9;La Araucanía;9116;Saavedra;Rural;C;Mujer;502
9;La Araucanía;9116;Saavedra;Rural;D;Hombre;779
9;La Araucanía;9116;Saavedra;Rural;D;Mujer;519
9;La Araucanía;9117;Teodoro Schmidt;Rural;A;Hombre;2439
9;La Araucanía;9117;Teodoro Schmidt;Rural;A;Mujer;2604
9;La Araucanía;9117;Teodoro Schmidt;Rural;B;Hombre;2900
9;La Araucanía;9117;Teodoro Schmidt;Rural;B;Mujer;3327
9;La Araucanía;9117;Teodoro Schmidt;Rural;C;Hombre;940
9;La Araucanía;9117;Teodoro Schmidt;Rural;C;Mujer;690
9;La Araucanía;9117;Teodoro Schmidt;Rural;D;Hombre;925
9;La Araucanía;9117;Teodoro Schmidt;Rural;D;Mujer;778
9;La Araucanía;9118;Toltén;Rural;A;Hombre;1226
9;La Araucanía;9118;Toltén;Rural;A;Mujer;1333
9;La Araucanía;9118;Toltén;Rural;B;Hombre;1809
9;La Araucanía;9118;Toltén;Rural;B;Mujer;2078
9;La Araucanía;9118;Toltén;Rural;C;Hombre;558
9;La Araucanía;9118;Toltén;Rural;C;Mujer;442
9;La Araucanía;9118;Toltén;Rural;D;Hombre;630
9;La Araucanía;9118;Toltén;Rural;D;Mujer;483
9;La Araucanía;9119;Vilcún;Rural;A;Hombre;2825
9;La Araucanía;9119;Vilcún;Rural;A;Mujer;4042
9;La Araucanía;9119;Vilcún;Rural;B;Hombre;5193
9;La Araucanía;9119;Vilcún;Rural;B;Mujer;6238
9;La Araucanía;9119;Vilcún;Rural;C;Hombre;2383
9;La Araucanía;9119;Vilcún;Rural;C;Mujer;1864
9;La Araucanía;9119;Vilcún;Rural;D;Hombre;2873
9;La Araucanía;9119;Vilcún;Rural;D;Mujer;2052
9;La Araucanía;9120;Villarrica;Mixta;A;Hombre;7788
9;La Araucanía;9120;Villarrica;Mixta;A;Mujer;9505
9;La Araucanía;9120;Villarrica;Mixta;B;Hombre;13055
9;La Araucanía;9120;Villarrica;Mixta;B;Mujer;16205
9;La Araucanía;9120;Villarrica;Mixta;C;Hombre;5769
9;La Araucanía;9120;Villarrica;Mixta;C;Indeterminado;1
9;La Araucanía;9120;Villarrica;Mixta;C;Mujer;5209
9;La Araucanía;9120;Villarrica;Mixta;D;Hombre;6663
9;La Araucanía;9120;Villarrica;Mixta;D;Mujer;6008
9;La Araucanía;9121;Cholchol;Rural;A;Hombre;1863
9;La Araucanía;9121;Cholchol;Rural;A;Mujer;2382
