codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;sexo;tramo_fonasa;beneficiarios
13;Metropolitana de Santiago;13113;La Reina;Urbana;Indeterminado;D;2
4;Coquimbo;4101;La Serena;Urbana;Indeterminado;D;1
13;Metropolitana de Santiago;13302;Lampa;Urbana;Indeterminado;D;1
13;Metropolitana de Santiago;13114;Las Condes;Urbana;Indeterminado;D;2
7;Maule;7401;Linares;Urbana;Indeterminado;D;1
9;La Araucanía;9109;Loncoche;Mixta;Indeterminado;D;1
4;Coquimbo;4203;Los Vilos;Rural;Indeterminado;D;1
13;Metropolitana de Santiago;13119;Maipú;Urbana;Indeterminado;D;2
7;Maule;7304;Molina;Mixta;Indeterminado;D;1
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;Indeterminado;D;1
7;Maule;7404;Parral;Mixta;Indeterminado;D;1
13;Metropolitana de Santiago;13202;Pirque;Rural;Indeterminado;D;1
13;Metropolitana de Santiago;13123;Providencia;Urbana;Indeterminado;D;1
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;Indeterminado;D;1
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;Indeterminado;D;1
10;Los Lagos;10109;Puerto Varas;Mixta;Indeterminado;D;1
12;Magallanes y de la Antártica Chilena;12101;Punta Arenas;Urbana;Indeterminado;D;1
10;Los Lagos;10303;Purranque;Rural;Indeterminado;D;1
13;Metropolitana de Santiago;13125;Quilicura;Urbana;Indeterminado;D;2
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;Indeterminado;D;2
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;Indeterminado;D;4
13;Metropolitana de Santiago;13130;San Miguel;Urbana;Indeterminado;D;2
2;Antofagasta;2203;San Pedro de Atacama;Rural;Indeterminado;D;1
8;Biobío;8108;San Pedro de la Paz;Urbana;Indeterminado;D;1
13;Metropolitana de Santiago;13101;Santiago;Urbana;Indeterminado;D;14
7;Maule;7101;Talca;Urbana;Indeterminado;D;1
5;Valparaíso;5101;Valparaíso;Urbana;Indeterminado;D;2
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;Indeterminado;D;2
5;Valparaíso;5602;Algarrobo;Mixta;Mujer;A;1415
13;Metropolitana de Santiago;13502;Alhué;Rural;Mujer;A;787
8;Biobío;8314;Alto Biobío;Rural;Mujer;A;1299
3;Atacama;3302;Alto del Carmen;Rural;Mujer;A;681
1;Tarapacá;1107;Alto Hospicio;Urbana;Mujer;A;25585
10;Los Lagos;10202;Ancud;Mixta;Mujer;A;5005
4;Coquimbo;4103;Andacollo;Rural;Mujer;A;759
9;La Araucanía;9201;Angol;Urbana;Mujer;A;6483
2;Antofagasta;2101;Antofagasta;Urbana;Mujer;A;34729
8;Biobío;8302;Antuco;Rural;Mujer;A;630
12;Magallanes y de la Antártica Chilena;12202;Antártica;NA;Mujer;A;1
8;Biobío;8202;Arauco;Rural;Mujer;A;5009
15;Arica y Parinacota;15101;Arica;Urbana;Mujer;A;37065
11;Aysén del General Carlos Ibáñez del Campo;11201;Aysén;Rural;Mujer;A;2539
13;Metropolitana de Santiago;13402;Buin;Urbana;Mujer;A;8484
16;Ñuble;16102;Bulnes;Rural;Mujer;A;2155
5;Valparaíso;5402;Cabildo;Mixta;Mujer;A;1339
12;Magallanes y de la Antártica Chilena;12201;Cabo de Hornos;Rural;Mujer;A;15
8;Biobío;8303;Cabrero;Rural;Mujer;A;3836
2;Antofagasta;2201;Calama;Urbana;Mujer;A;13801
10;Los Lagos;10102;Calbuco;Mixta;Mujer;A;6159
3;Atacama;3102;Caldera;Rural;Mujer;A;2558
5;Valparaíso;5502;Calera;Urbana;Mujer;A;4666
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;Mujer;A;1552
5;Valparaíso;5302;Calle Larga;Mixta;Mujer;A;1456
15;Arica y Parinacota;15102;Camarones;Rural;Mujer;A;51
1;Tarapacá;1402;Camiña;Rural;Mujer;A;332
4;Coquimbo;4202;Canela;Rural;Mujer;A;1344
9;La Araucanía;9102;Carahue;Rural;Mujer;A;4253
5;Valparaíso;5603;Cartagena;Mixta;Mujer;A;4704
5;Valparaíso;5102;Casablanca;Mixta;Mujer;A;2023
10;Los Lagos;10201;Castro;Mixta;Mujer;A;4943
5;Valparaíso;5702;Catemu;Rural;Mujer;A;1690
7;Maule;7201;Cauquenes;Rural;Mujer;A;6135
8;Biobío;8203;Cañete;Rural;Mujer;A;5817
13;Metropolitana de Santiago;13102;Cerrillos;Urbana;Mujer;A;6614
13;Metropolitana de Santiago;13103;Cerro Navia;Urbana;Mujer;A;15607
10;Los Lagos;10401;Chaitén;Rural;Mujer;A;203
7;Maule;7202;Chanco;Rural;Mujer;A;1181
3;Atacama;3201;Chañaral;Rural;Mujer;A;1437
8;Biobío;8103;Chiguayante;Urbana;Mujer;A;6540
11;Aysén del General Carlos Ibáñez del Campo;11401;Chile Chico;Rural;Mujer;A;344
16;Ñuble;16101;Chillán;Urbana;Mujer;A;16259
16;Ñuble;16103;Chillán Viejo;Mixta;Mujer;A;3671
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;Mujer;A;2324
9;La Araucanía;9121;Cholchol;Rural;Mujer;A;2382
10;Los Lagos;10203;Chonchi;Rural;Mujer;A;2051
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;Mujer;A;1459
11;Aysén del General Carlos Ibáñez del Campo;11202;Cisnes;Rural;Mujer;A;455
16;Ñuble;16202;Cobquecura;Rural;Mujer;A;910
10;Los Lagos;10103;Cochamó;Rural;Mujer;A;326
11;Aysén del General Carlos Ibáñez del Campo;11301;Cochrane;Rural;Mujer;A;355
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;Mujer;A;1274
16;Ñuble;16203;Coelemu;Rural;Mujer;A;1133
16;Ñuble;16302;Coihueco;Rural;Mujer;A;3969
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;Mujer;A;332
7;Maule;7402;Colbún;Rural;Mujer;A;3505
1;Tarapacá;1403;Colchane;Rural;Mujer;A;328
13;Metropolitana de Santiago;13301;Colina;Urbana;Mujer;A;13352
9;La Araucanía;9202;Collipulli;Rural;Mujer;A;2739
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;Mujer;A;1588
4;Coquimbo;4302;Combarbalá;Rural;Mujer;A;1186
8;Biobío;8101;Concepción;Urbana;Mujer;A;17409
13;Metropolitana de Santiago;13104;Conchalí;Urbana;Mujer;A;12312
5;Valparaíso;5103;Concón;Mixta;Mujer;A;2976
7;Maule;7102;Constitución;Mixta;Mujer;A;8198
8;Biobío;8204;Contulmo;Rural;Mujer;A;861
3;Atacama;3101;Copiapó;Urbana;Mujer;A;15837
4;Coquimbo;4102;Coquimbo;Urbana;Mujer;A;24341
8;Biobío;8102;Coronel;Urbana;Mujer;A;12881
14;Los Ríos;14102;Corral;Rural;Mujer;A;483
11;Aysén del General Carlos Ibáñez del Campo;11101;Coyhaique;Urbana;Mujer;A;5117
9;La Araucanía;9103;Cunco;Rural;Mujer;A;2316
9;La Araucanía;9203;Curacautín;Mixta;Mujer;A;2063
13;Metropolitana de Santiago;13503;Curacaví;Mixta;Mujer;A;2804
10;Los Lagos;10204;Curaco de Vélez;Rural;Mujer;A;479
8;Biobío;8205;Curanilahue;Mixta;Mujer;A;3325
9;La Araucanía;9104;Curarrehue;Rural;Mujer;A;1760
7;Maule;7103;Curepto;Rural;Mujer;A;742
7;Maule;7301;Curicó;Urbana;Mujer;A;14027
10;Los Lagos;10205;Dalcahue;Rural;Mujer;A;2292
3;Atacama;3202;Diego de Almagro;Rural;Mujer;A;742
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;Mujer;A;1963
13;Metropolitana de Santiago;13105;El Bosque;Urbana;Mujer;A;20901
16;Ñuble;16104;El Carmen;Rural;Mujer;A;1233
13;Metropolitana de Santiago;13602;El Monte;Mixta;Mujer;A;3497
5;Valparaíso;5604;El Quisco;Mixta;Mujer;A;2260
5;Valparaíso;5605;El Tabo;Mixta;Mujer;A;1922
7;Maule;7104;Empedrado;Rural;Mujer;A;729
9;La Araucanía;9204;Ercilla;Rural;Mujer;A;1528
13;Metropolitana de Santiago;13106;Estación Central;Urbana;Mujer;A;15988
8;Biobío;8104;Florida;Rural;Mujer;A;1403
9;La Araucanía;9105;Freire;Rural;Mujer;A;3351
3;Atacama;3303;Freirina;Rural;Mujer;A;1114
10;Los Lagos;10104;Fresia;Rural;Mujer;A;1320
10;Los Lagos;10105;Frutillar;Rural;Mujer;A;2034
10;Los Lagos;10402;Futaleufú;Rural;Mujer;A;278
14;Los Ríos;14202;Futrono;Rural;Mujer;A;2512
9;La Araucanía;9106;Galvarino;Rural;Mujer;A;1953
15;Arica y Parinacota;15202;General Lagos;Rural;Mujer;A;75
9;La Araucanía;9107;Gorbea;Mixta;Mujer;A;1466
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;Mujer;A;1520
11;Aysén del General Carlos Ibáñez del Campo;11203;Guaitecas;Rural;Mujer;A;42
5;Valparaíso;5503;Hijuelas;Mixta;Mujer;A;2175
10;Los Lagos;10403;Hualaihué;Rural;Mujer;A;1331
7;Maule;7302;Hualañé;Rural;Mujer;A;837
8;Biobío;8112;Hualpén;Urbana;Mujer;A;7418
8;Biobío;8105;Hualqui;Mixta;Mujer;A;3247
1;Tarapacá;1404;Huara;Rural;Mujer;A;903
3;Atacama;3304;Huasco;Rural;Mujer;A;1243
13;Metropolitana de Santiago;13107;Huechuraba;Urbana;Mujer;A;8193
4;Coquimbo;4201;Illapel;Rural;Mujer;A;3867
13;Metropolitana de Santiago;13108;Independencia;Urbana;Mujer;A;16122
1;Tarapacá;1101;Iquique;Urbana;Mujer;A;23268
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;Mujer;A;2787
5;Valparaíso;5201;Isla de Pascua;Rural;Mujer;A;423
5;Valparaíso;5104;Juan Fernández;Rural;Mujer;A;9
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;Mujer;A;8673
5;Valparaíso;5504;La Cruz;Mixta;Mujer;A;1508
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;Mujer;A;385
13;Metropolitana de Santiago;13110;La Florida;Urbana;Mujer;A;32453
13;Metropolitana de Santiago;13111;La Granja;Urbana;Mujer;A;15719
4;Coquimbo;4104;La Higuera;Rural;Mujer;A;291
5;Valparaíso;5401;La Ligua;Mixta;Mujer;A;3936
13;Metropolitana de Santiago;13112;La Pintana;Urbana;Mujer;A;23833
13;Metropolitana de Santiago;13113;La Reina;Urbana;Mujer;A;2371
4;Coquimbo;4101;La Serena;Urbana;Mujer;A;19744
14;Los Ríos;14201;La Unión;Rural;Mujer;A;4172
14;Los Ríos;14203;Lago Ranco;Rural;Mujer;A;1951
11;Aysén del General Carlos Ibáñez del Campo;11102;Lago Verde;Rural;Mujer;A;13
12;Magallanes y de la Antártica Chilena;12102;Laguna Blanca;Rural;Mujer;A;2
8;Biobío;8304;Laja;Mixta;Mujer;A;2672
13;Metropolitana de Santiago;13302;Lampa;Urbana;Mujer;A;13355
14;Los Ríos;14103;Lanco;Mixta;Mujer;A;2043
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;Mujer;A;2642
13;Metropolitana de Santiago;13114;Las Condes;Urbana;Mujer;A;4768
9;La Araucanía;9108;Lautaro;Mixta;Mujer;A;6401
8;Biobío;8201;Lebu;Mixta;Mujer;A;3944
7;Maule;7303;Licantén;Rural;Mujer;A;691
5;Valparaíso;5802;Limache;Mixta;Mujer;A;2801
7;Maule;7401;Linares;Urbana;Mujer;A;9623
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;Mujer;A;505
5;Valparaíso;5703;Llaillay;Mixta;Mujer;A;2269
10;Los Lagos;10107;Llanquihue;Rural;Mujer;A;1789
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;Mujer;A;2859
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;Mujer;A;12148
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;Mujer;A;13541
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;Mujer;A;656
9;La Araucanía;9109;Loncoche;Mixta;Mujer;A;3049
7;Maule;7403;Longaví;Rural;Mujer;A;4680
9;La Araucanía;9205;Lonquimay;Rural;Mujer;A;1641
5;Valparaíso;5301;Los Andes;Urbana;Mujer;A;4302
14;Los Ríos;14104;Los Lagos;Rural;Mujer;A;2734
10;Los Lagos;10106;Los Muermos;Rural;Mujer;A;3088
9;La Araucanía;9206;Los Sauces;Rural;Mujer;A;1140
4;Coquimbo;4203;Los Vilos;Rural;Mujer;A;2419
8;Biobío;8206;Los Alamos;Rural;Mujer;A;3726
8;Biobío;8301;Los Angeles;Urbana;Mujer;A;22599
8;Biobío;8106;Lota;Mixta;Mujer;A;4840
9;La Araucanía;9207;Lumaco;Rural;Mujer;A;1782
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;Mujer;A;2636
13;Metropolitana de Santiago;13118;Macul;Urbana;Mujer;A;12222
13;Metropolitana de Santiago;13119;Maipú;Urbana;Mujer;A;25649
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;Mujer;A;1391
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;Mujer;A;429
14;Los Ríos;14106;Mariquina;Rural;Mujer;A;3305
2;Antofagasta;2302;María Elena;Rural;Mujer;A;280
13;Metropolitana de Santiago;13504;María Pinto;Rural;Mujer;A;1647
7;Maule;7105;Maule;Mixta;Mujer;A;5772
10;Los Lagos;10108;Maullín;Rural;Mujer;A;2125
2;Antofagasta;2102;Mejillones;Rural;Mujer;A;1337
9;La Araucanía;9110;Melipeuco;Rural;Mujer;A;1337
13;Metropolitana de Santiago;13501;Melipilla;Urbana;Mujer;A;14231
7;Maule;7304;Molina;Mixta;Mujer;A;5272
4;Coquimbo;4303;Monte Patria;Rural;Mujer;A;3770
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;Mujer;A;2080
8;Biobío;8305;Mulchén;Mixta;Mujer;A;4054
14;Los Ríos;14105;Máfil;Mixta;Mujer;A;1082
8;Biobío;8306;Nacimiento;Mixta;Mujer;A;2680
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;Mujer;A;1659
12;Magallanes y de la Antártica Chilena;12401;Natales;Rural;Mujer;A;2193
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;Mujer;A;1011
8;Biobío;8307;Negrete;Rural;Mujer;A;1521
16;Ñuble;16204;Ninhue;Rural;Mujer;A;734
5;Valparaíso;5506;Nogales;Rural;Mujer;A;1838
9;La Araucanía;9111;Nueva Imperial;Mixta;Mujer;A;7398
11;Aysén del General Carlos Ibáñez del Campo;11302;O'Higgins;Rural;Mujer;A;17
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;Mujer;A;1101
2;Antofagasta;2202;Ollagüe;Rural;Mujer;A;5
5;Valparaíso;5803;Olmué;Rural;Mujer;A;1700
10;Los Lagos;10301;Osorno;Urbana;Mujer;A;17086
4;Coquimbo;4301;Ovalle;Urbana;Mujer;A;10928
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;Mujer;A;6696
9;La Araucanía;9112;Padre Las Casas;Mixta;Mujer;A;11408
4;Coquimbo;4105;Paiguano;Rural;Mujer;A;310
14;Los Ríos;14107;Paillaco;Rural;Mujer;A;2656
13;Metropolitana de Santiago;13404;Paine;Mixta;Mujer;A;6803
10;Los Lagos;10404;Palena;Rural;Mujer;A;132
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;Mujer;A;842
14;Los Ríos;14108;Panguipulli;Rural;Mujer;A;6592
5;Valparaíso;5704;Panquehue;Rural;Mujer;A;603
5;Valparaíso;5403;Papudo;Rural;Mujer;A;614
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;Mujer;A;739
7;Maule;7404;Parral;Mixta;Mujer;A;5484
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;Mujer;A;12071
7;Maule;7106;Pelarco;Rural;Mujer;A;1357
7;Maule;7203;Pelluhue;Rural;Mujer;A;1485
16;Ñuble;16105;Pemuco;Rural;Mujer;A;1080
7;Maule;7107;Pencahue;Rural;Mujer;A;1053
8;Biobío;8107;Penco;Mixta;Mujer;A;5196
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;Mujer;A;1235
9;La Araucanía;9113;Perquenco;Rural;Mujer;A;964
5;Valparaíso;5404;Petorca;Rural;Mujer;A;989
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;Mujer;A;811
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;Mujer;A;7618
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;Mujer;A;22226
1;Tarapacá;1405;Pica;Rural;Mujer;A;1401
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;Mujer;A;1496
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;Mujer;A;1017
16;Ñuble;16106;Pinto;Rural;Mujer;A;1903
13;Metropolitana de Santiago;13202;Pirque;Rural;Mujer;A;2203
9;La Araucanía;9114;Pitrufquén;Mixta;Mujer;A;3512
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;Mujer;A;893
16;Ñuble;16205;Portezuelo;Rural;Mujer;A;637
12;Magallanes y de la Antártica Chilena;12301;Porvenir;Rural;Mujer;A;298
1;Tarapacá;1401;Pozo Almonte;Rural;Mujer;A;3023
12;Magallanes y de la Antártica Chilena;12302;Primavera;Rural;Mujer;A;2
13;Metropolitana de Santiago;13123;Providencia;Urbana;Mujer;A;3400
5;Valparaíso;5105;Puchuncaví;Mixta;Mujer;A;1988
9;La Araucanía;9115;Pucón;Rural;Mujer;A;3867
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;Mujer;A;21167
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;Mujer;A;40699
10;Los Lagos;10101;Puerto Montt;Urbana;Mujer;A;24382
10;Los Lagos;10302;Puerto Octay;Rural;Mujer;A;915
10;Los Lagos;10109;Puerto Varas;Mixta;Mujer;A;3852
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;Mujer;A;459
4;Coquimbo;4304;Punitaqui;Rural;Mujer;A;1965
12;Magallanes y de la Antártica Chilena;12101;Punta Arenas;Urbana;Mujer;A;7024
10;Los Lagos;10206;Puqueldón;Rural;Mujer;A;530
10;Los Lagos;10303;Purranque;Rural;Mujer;A;2262
9;La Araucanía;9208;Purén;Rural;Mujer;A;1689
5;Valparaíso;5705;Putaendo;Mixta;Mujer;A;1625
15;Arica y Parinacota;15201;Putre;Rural;Mujer;A;178
10;Los Lagos;10304;Puyehue;Rural;Mujer;A;1462
10;Los Lagos;10207;Queilén;Rural;Mujer;A;644
10;Los Lagos;10208;Quellón;Mixta;Mujer;A;4528
10;Los Lagos;10209;Quemchi;Rural;Mujer;A;1237
8;Biobío;8308;Quilaco;Rural;Mujer;A;546
13;Metropolitana de Santiago;13125;Quilicura;Urbana;Mujer;A;16625
8;Biobío;8309;Quilleco;Rural;Mujer;A;1223
5;Valparaíso;5501;Quillota;Urbana;Mujer;A;9186
16;Ñuble;16107;Quillón;Mixta;Mujer;A;2478
5;Valparaíso;5801;Quilpué;Urbana;Mujer;A;11001
10;Los Lagos;10210;Quinchao;Rural;Mujer;A;1111
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;Mujer;A;1484
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;Mujer;A;12874
5;Valparaíso;5107;Quintero;Mixta;Mujer;A;2729
16;Ñuble;16201;Quirihue;Mixta;Mujer;A;890
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;Mujer;A;19753
16;Ñuble;16206;Ranquil;Rural;Mujer;A;782
7;Maule;7305;Rauco;Rural;Mujer;A;993
13;Metropolitana de Santiago;13127;Recoleta;Urbana;Mujer;A;18592
9;La Araucanía;9209;Renaico;Mixta;Mujer;A;1510
13;Metropolitana de Santiago;13128;Renca;Urbana;Mujer;A;16489
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;Mujer;A;6046
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;Mujer;A;1732
7;Maule;7405;Retiro;Rural;Mujer;A;3259
5;Valparaíso;5303;Rinconada;Rural;Mujer;A;1088
7;Maule;7306;Romeral;Mixta;Mujer;A;1437
14;Los Ríos;14204;Río Bueno;Mixta;Mujer;A;3187
7;Maule;7108;Río Claro;Rural;Mujer;A;1389
4;Coquimbo;4305;Río Hurtado;Rural;Mujer;A;597
11;Aysén del General Carlos Ibáñez del Campo;11402;Río Ibáñez;Rural;Mujer;A;83
10;Los Lagos;10305;Río Negro;Rural;Mujer;A;1626
9;La Araucanía;9116;Saavedra;Rural;Mujer;A;2633
7;Maule;7307;Sagrada Familia;Rural;Mujer;A;1588
4;Coquimbo;4204;Salamanca;Rural;Mujer;A;2438
5;Valparaíso;5601;San Antonio;Urbana;Mujer;A;9030
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;Mujer;A;28874
16;Ñuble;16301;San Carlos;Mixta;Mujer;A;6674
7;Maule;7109;San Clemente;Rural;Mujer;A;6989
5;Valparaíso;5304;San Esteban;Mixta;Mujer;A;1407
16;Ñuble;16304;San Fabián;Rural;Mujer;A;686
5;Valparaíso;5701;San Felipe;Urbana;Mujer;A;5814
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;Mujer;A;6359
16;Ñuble;16108;San Ignacio;Rural;Mujer;A;2474
7;Maule;7406;San Javier;Mixta;Mujer;A;5258
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;Mujer;A;10637
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;Mujer;A;1140
10;Los Lagos;10306;San Juan de la Costa;Rural;Mujer;A;1755
13;Metropolitana de Santiago;13130;San Miguel;Urbana;Mujer;A;10437
16;Ñuble;16305;San Nicolás;Rural;Mujer;A;1494
10;Los Lagos;10307;San Pablo;Rural;Mujer;A;1272
13;Metropolitana de Santiago;13505;San Pedro;Rural;Mujer;A;2161
2;Antofagasta;2203;San Pedro de Atacama;Rural;Mujer;A;1308
8;Biobío;8108;San Pedro de la Paz;Urbana;Mujer;A;11590
7;Maule;7110;San Rafael;Rural;Mujer;A;1375
13;Metropolitana de Santiago;13131;San Ramón;Urbana;Mujer;A;10565
8;Biobío;8310;San Rosendo;Rural;Mujer;A;564
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;Mujer;A;3755
8;Biobío;8311;Santa Bárbara;Rural;Mujer;A;2026
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;Mujer;A;4014
8;Biobío;8109;Santa Juana;Mixta;Mujer;A;1827
5;Valparaíso;5706;Santa María;Mixta;Mujer;A;1326
13;Metropolitana de Santiago;13101;Santiago;Urbana;Mujer;A;37956
5;Valparaíso;5606;Santo Domingo;Rural;Mujer;A;685
2;Antofagasta;2103;Sierra Gorda;Rural;Mujer;A;186
13;Metropolitana de Santiago;13601;Talagante;Urbana;Mujer;A;4958
7;Maule;7101;Talca;Urbana;Mujer;A;23980
8;Biobío;8110;Talcahuano;Urbana;Mujer;A;10578
2;Antofagasta;2104;Taltal;Rural;Mujer;A;865
9;La Araucanía;9101;Temuco;Urbana;Mujer;A;28486
7;Maule;7308;Teno;Rural;Mujer;A;2289
9;La Araucanía;9117;Teodoro Schmidt;Rural;Mujer;A;2604
3;Atacama;3103;Tierra Amarilla;Rural;Mujer;A;2231
13;Metropolitana de Santiago;13303;Tiltil;Rural;Mujer;A;1703
12;Magallanes y de la Antártica Chilena;12303;Timaukel;Rural;Mujer;A;1
8;Biobío;8207;Tirúa;Rural;Mujer;A;2362
2;Antofagasta;2301;Tocopilla;Rural;Mujer;A;2703
9;La Araucanía;9118;Toltén;Rural;Mujer;A;1333
8;Biobío;8111;Tomé;Urbana;Mujer;A;7150
12;Magallanes y de la Antártica Chilena;12402;Torres del Paine;Rural;Mujer;A;1
11;Aysén del General Carlos Ibáñez del Campo;11303;Tortel;Rural;Mujer;A;9
9;La Araucanía;9210;Traiguén;Mixta;Mujer;A;2153
16;Ñuble;16207;Treguaco;Rural;Mujer;A;704
8;Biobío;8312;Tucapel;Rural;Mujer;A;2065
14;Los Ríos;14101;Valdivia;Urbana;Mujer;A;12485
3;Atacama;3301;Vallenar;Mixta;Mujer;A;6232
5;Valparaíso;5101;Valparaíso;Urbana;Mujer;A;27509
7;Maule;7309;Vichuquén;Rural;Mujer;A;493
9;La Araucanía;9211;Victoria;Mixta;Mujer;A;5108
4;Coquimbo;4106;Vicuña;Rural;Mujer;A;2351
9;La Araucanía;9119;Vilcún;Rural;Mujer;A;4042
7;Maule;7407;Villa Alegre;Mixta;Mujer;A;2077
5;Valparaíso;5804;Villa Alemana;Urbana;Mujer;A;9182
9;La Araucanía;9120;Villarrica;Mixta;Mujer;A;9505
13;Metropolitana de Santiago;13132;Vitacura;Urbana;Mujer;A;699
5;Valparaíso;5109;Viña del Mar;Urbana;Mujer;A;23677
7;Maule;7408;Yerbas Buenas;Rural;Mujer;A;2646
8;Biobío;8313;Yumbel;Mixta;Mujer;A;2596
16;Ñuble;16109;Yungay;Mixta;Mujer;A;1165
5;Valparaíso;5405;Zapallar;Rural;Mujer;A;711
16;Ñuble;16303;Ñiquén;Rural;Mujer;A;1658
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;Mujer;A;6327
5;Valparaíso;5602;Algarrobo;Mixta;Mujer;B;4515
13;Metropolitana de Santiago;13502;Alhué;Rural;Mujer;B;1969
8;Biobío;8314;Alto Biobío;Rural;Mujer;B;1136
3;Atacama;3302;Alto del Carmen;Rural;Mujer;B;1057
1;Tarapacá;1107;Alto Hospicio;Urbana;Mujer;B;18162
10;Los Lagos;10202;Ancud;Mixta;Mujer;B;9921
4;Coquimbo;4103;Andacollo;Rural;Mujer;B;1443
9;La Araucanía;9201;Angol;Urbana;Mujer;B;14188
2;Antofagasta;2101;Antofagasta;Urbana;Mujer;B;66413
8;Biobío;8302;Antuco;Rural;Mujer;B;1051
12;Magallanes y de la Antártica Chilena;12202;Antártica;NA;Mujer;B;6
8;Biobío;8202;Arauco;Rural;Mujer;B;6961
15;Arica y Parinacota;15101;Arica;Urbana;Mujer;B;49692
11;Aysén del General Carlos Ibáñez del Campo;11201;Aysén;Rural;Mujer;B;3641
13;Metropolitana de Santiago;13402;Buin;Urbana;Mujer;B;23223
16;Ñuble;16102;Bulnes;Rural;Mujer;B;4879
5;Valparaíso;5402;Cabildo;Mixta;Mujer;B;3868
12;Magallanes y de la Antártica Chilena;12201;Cabo de Hornos;Rural;Mujer;B;79
8;Biobío;8303;Cabrero;Rural;Mujer;B;6897
2;Antofagasta;2201;Calama;Urbana;Mujer;B;28245
10;Los Lagos;10102;Calbuco;Mixta;Mujer;B;7022
3;Atacama;3102;Caldera;Rural;Mujer;B;3704
5;Valparaíso;5502;Calera;Urbana;Mujer;B;11228
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;Mujer;B;4910
5;Valparaíso;5302;Calle Larga;Mixta;Mujer;B;3285
15;Arica y Parinacota;15102;Camarones;Rural;Mujer;B;23
1;Tarapacá;1402;Camiña;Rural;Mujer;B;143
4;Coquimbo;4202;Canela;Rural;Mujer;B;2441
9;La Araucanía;9102;Carahue;Rural;Mujer;B;4284
5;Valparaíso;5603;Cartagena;Mixta;Mujer;B;6315
5;Valparaíso;5102;Casablanca;Mixta;Mujer;B;5690
10;Los Lagos;10201;Castro;Mixta;Mujer;B;11275
5;Valparaíso;5702;Catemu;Rural;Mujer;B;3493
7;Maule;7201;Cauquenes;Rural;Mujer;B;11143
